person_id,person_name,subtitle,role,organisation_name,organisation_kind,area,start_date,end_date
464,YUSUF SWA MANU,PRIMARY SCHOOL CERT.,Student,,,,"",""
465,YUSUFU SALE DUNARI,WASC,Student,,,,"",""
445,UZOMA NKEM ABONTA,"LLB, LLM, LB",Student,,,,"",""
453,Waziri Aminu Tambuwal,Barrister at Law,Student,Nigerian Law School,Political Institution,,"",1992
453,Waziri Aminu Tambuwal,Teachers Grade II Certificate,Student,"Cont Teachers College, Daji",Political Institution,,"",1984
453,Waziri Aminu Tambuwal,LLB,Student,,,,"",""
466,ZAKARI JIKANTORO HALIRU,HND - Accountancy,Student,,,,"",""
466,ZAKARI JIKANTORO HALIRU,"PGD - Cooperate Studies,",Student,,,,"",""
466,ZAKARI JIKANTORO HALIRU,Advanced Diploma In Public Admin.,Student,,,,"",""
466,ZAKARI JIKANTORO HALIRU,"National Diploma In Accountancy,",Student,,,,"",""
466,ZAKARI JIKANTORO HALIRU,WASC,Student,,,,"",""
466,ZAKARI JIKANTORO HALIRU,Primary School.,Student,,,,"",""
466,ZAKARI JIKANTORO HALIRU,"",Student,University of Abuja,Political Institution,Abuja,"",""
171,ETOK ALOYSIUS AKPAN,B.Sc.(Hons),Student,University of Calabar,Political Institution,,"",""
195,GOBIR IBRAHIM ABDULLAHI,Masters degree in Electrical Engineering,Student,University of Detroit,Educational Institution,,"",""
429,ESUENE HELEN UDOAKAHA,MSc Finance,Student,University of Leicester,Educational Institution,United Kingdom,"",""
6,ABDUL EBBO IBRAHIM,BSc Social Work,Student,University of Jos,Political Institution,,"",2008
3,ABAYOMI DAUDA KAKO ARE,BSc. (Hons.) Accounting,Student,University of Lagos,Political Institution,,"",""
6,ABDUL EBBO IBRAHIM,PGD - Management,Student,Abubakar Tafawa Balewa University,Political Institution,,"",2000
6,ABDUL EBBO IBRAHIM,Advanced Diploma,Student,University of Jos,Political Institution,,"",1995
429,ESUENE HELEN UDOAKAHA,Confidential Secretaryship and Office Management,Student,"Federal Training Centre, Kaduna",Educational Institution,,"",""
287,MAGORO MOHAMMED,"",Student,Command and Staff College Jaji,Political Institution,,"",1977
16,ABDULRAHAMAN BADAMASUIY,WASC ,Student,AAAMC OKENE ,Political Institution,,"",1981
16,ABDULRAHAMAN BADAMASUIY,FSLC ,Student,LSMB CENTRAL SCH OKENE,Political Institution,,"",1976
135,CHRISCATO IKECHUKWU AMEKE,BSc Accounting,Student,Ambros Alli University Ekpoma,Political Institution,,"",""
135,CHRISCATO IKECHUKWU AMEKE,FSLC,Student,"Obi Anazonwu Primary School, Onitsha",Political Institution,,"",""
26,ABUBAKAR ESHIOKPEK MOMOH,University Of Benin City,Student,,,,"",1989
26,ABUBAKAR ESHIOKPEK MOMOH,"",Student,St Thomas's College Ibusa,Political Institution,,"",1981
133,CHINENYE FERDINARD IKE,Phd.In View,Student,Abia State University,Political Institution,,"",""
298,MICHAEL OPEYEMI BAMIDELE,BL  (1990-91 ),Student,NIG.LAW SCH. LAGOS,Political Institution,,1990,1991
298,MICHAEL OPEYEMI BAMIDELE,LLB UNI.OF BENIN (1987-90),Student,University of Benin,Political Institution,,1987,1990
298,MICHAEL OPEYEMI BAMIDELE,BA O.A.U ILE IFE 1982-,Student,"Obafemi Awolowo University, Ile Ife",Political Institution,,1982,1986
298,MICHAEL OPEYEMI BAMIDELE,W.A.S.C ,Student,BAPTIST ACADEMY OBANIKORO LAGOS,Political Institution,,1981,1982
337,NDUDI GODWIN ELUMELU,BACHELOR'S DEGREE IN ACCOUNTING/FINANCE,Student,EDO STATE UNIVERSITY,Political Institution,,"",""
337,NDUDI GODWIN ELUMELU,"MASTER'S DEGREE IN BUSINESS ADMINISTRATION, FINANCE",Student,EDO STATE UNIVERSITY,Political Institution,,"",""
443,UZO CHARLES AZUBUIKE,"",Student,"Umousu Central School, Umuosu Nsulu",Political Institution,,1973,1978
340,NNENNA IJEOMA ELENDU-UKEJE,"",Student,"Federal Government Girls College, Owerri, Imo State, 1979-",Political Institution,,1979,1984
98,Benedict Ayade,LL.B,Student,Delta State Uni. Abraka,Political Institution,,2006,2010
98,Benedict Ayade,MBA,Student,Ambrose Ali Uni. Ekpoma ,Political Institution,,2000,2002
98,Benedict Ayade,PH.D ENVIRONMENTAL MICROBIOLOGY,Student,University of Ibadan,Political Institution,,1990,1994
380,RAPHEAL UZOCHI NNANNA IGBOKWE,B.SC (ACCOUNTANCY) ,Student,Abia State University,Political Institution,,"",""
14,ABDULMUMIN JIBRIN,"MSc, MIAD",Student,"Ahmadu Bello University, Zaria",Political Institution,,"",2003
351,SUNDAY OGBUOJI OJI,WASC ,Student,"Government College, Umuahia",Political Institution,,"",""
443,UZO CHARLES AZUBUIKE,"",Student,"Ihie High School, Ihie",Political Institution,,1978,1984
425,TUTARE ABUBAKAR UMAR,BSc Accounting,Student,"Federal University of Technology, Yola",Political Institution,,"",""
229,IBRAHIM TUKUR EL-SUDI,"",Student,"College of Preliminary Studies, Yola, Adamawa State",Political Institution,,1982,1983
250,JERIMON SAMUEL MANWE,"",Student,"Federal University of Technology, Yola, Adamawa State",Political Institution,,"",""
250,JERIMON SAMUEL MANWE,Certificate on Accounting,Student,"Federal Polytechnic, Mubi, Adamawa State",Political Institution,,"",""
163,EMMANUEL ETIM EKPENYONG,BSc. (HON) Economics,Student,University of Uyo,Political Institution,,"",""
215,HENRY ALADEINYEFA DANIEL-OFONGO,"",Student,"Community Secondary School Igbomotoru Town, Southern Ijaw",Political Institution,,1983,1988
180,FOINGHA JEPHTHA,WAEC ,Student,Nembe National Grammar School ,Political Institution,,1970,1976
163,EMMANUEL ETIM EKPENYONG,"OND Accounting,",Student,"Akwa Ibom Uyo State Polytechnic, Ikot Osurua ",Political Institution,,"",""
163,EMMANUEL ETIM EKPENYONG,F.S.L.C.,Student,St. Plus Primary School Ikot Itle Udung,Political Institution,,"",""
264,KENNETH EDET ACHIBONG,"",Student,"Lutheran High School, Uyo, Akwa Ibom State",Political Institution,,"",""
84,ENANG ITA SOLOMON,"",Student,"Presbyterian Teachers Training College, Ididep",Educational Institution,,1974,1979
119,BEN NNEBEDUMCHUKWU NWANKWO,"",Student,"Community School, Akpu ",Political Institution,,1972,1977
143,CHUKWUEMEKA EMMANUEL NWOGBO,"",Student,ST. Peters Sec. Sch. Achina,Political Institution,,"",1983
148,DAKUKU ADOL PETERSIDE,"",Student,Okrika Grammer School,Political Institution,,"",""
372,PETER EDEH OYEMAECHI,Bachelor of Engineering (B.Eng),Student,Anambra State University,Political Institution,,1983,1988
118,BENJAMIN ITYOKUMBA ABOHO,WASCE,Student,W.M Bristow Sec. School Gboko,Political Institution,,"",""
210,HASSAN ANTHONY SALE,G.C.E O/LEVEL ,Student,GOVT.COMP.SEC.SCH. OTUKPO,Political Institution,,1979,1984
422,TOM OGIJO ZAKARI,M. Sc Econs - Inview,Student,BENUE STATE UNIVERSITY,Political Institution,,"",""
422,TOM OGIJO ZAKARI,I.J.M.B,Student,Schl Of Basic Std. - Makurdi,Political Institution,,"",""
248,JAFERE ALKALI ABDULKADIR,Ramat polytechnic Maiduguri,Student,Ramat polytechnic Maiduguri,Political Institution,,"",""
104,BABA BUKAR MACHINAMA,N.C.E.,Student,"College of Education, Maiduguri",Political Institution,,"",1985
104,BABA BUKAR MACHINAMA,"",Student,"General Certificate in Education, Government Secondary School, Maiduguri",Political Institution,,"",1978
122,BILIYAMINU SHINKAFI YUSUF,BSC BUSINESS MANAGEMENT  ,Student,University of Maiduguri ,Political Institution,,"",""
165,EMMANUEL JIME,WASC  ,Student,COMM.SEC.SCH MARKURDI,Political Institution,,1974,1979
240,ISA LAWAN,"",Student,Ramat polytechnic Maiduguri,Political Institution,,1998,2000
240,ISA LAWAN,"",Student,University of Maiduguri ,Political Institution,,2007,2008
259,KAKA KYARI GUJBAWU,"",Student,University of Maiduguri ,Political Institution,,1985,1991
259,KAKA KYARI GUJBAWU,"",Student,Govt College M/guri,Political Institution,,1980,1985
192,GEMADE BARNABAS ANDYAR IYORHER,WASC ,Student,Bristow Secondary School Gboko,Political Institution,,"",1963
162,EMMANUEL BARTHOLOMEW EKON,BSc Hons,Student,University of Uyo,Political Institution,,"",2000
162,EMMANUEL BARTHOLOMEW EKON,SSCE,Student,"Regina Coeli Secondary School, Essene Ik Abasi",Political Institution,,1984,1990
168,EMMANUEL MEMGA UDENDE,"",Student,N.K.ST. Primary School Pevikaa Benue State,Political Institution,,"",""
168,EMMANUEL MEMGA UDENDE,"",Student,University of Maiduguri ,Political Institution,,"",""
255,JOHN DYEGH,"MBA,MA (INT.RELATIONS) ",Student,BENUE STATE UNIVERSITY,Political Institution,,"",""
167,EMMANUEL YISA ORKER-JEV,"",Student,"School Of Basic Studies, Makurdi ",Political Institution,,1981,1983
288,MAHMUD LAWAN MAINA MAINA,"",Student,Borno College of Basic Studies Bama,Political Institution,,"",""
288,MAHMUD LAWAN MAINA MAINA,"",Student,Borno College of Agriculture,Political Institution,,"",""
421,TOBY OKECHUKWU TOBY,"",Student,Anambra State University Of Technology,Political Institution,,1988,1991
123,BINTA MAIGARI BELLO,B.SC PUBLIC ADMINISTRATION (IN VIEW),Student,University of Maiduguri ,Political Institution,,"",""
267,SEKIBO GEORGE THOMPSON,"",Student,"Govt. Secondary School, Ogu",Political Institution,,1975,1980
267,SEKIBO GEORGE THOMPSON,"",Student,"St. Martins State School, Ogu",Political Institution,,1970,1975
163,EMMANUEL ETIM EKPENYONG,G.C.E.,Student,Cross River State School Of Basic Studies,Political Institution,,"",""
182,FRANCIS BUSAM ADA,B.ED (ADULT EDU/HISTORY)UNI.OF CAL ,Student,University of Calabar,Political Institution,,"",1996
182,FRANCIS BUSAM ADA,WASC ,Student,GOVT.SEC SCH.OBUDU ,Political Institution,,"",1980
182,FRANCIS BUSAM ADA,FSLC ,Student,ST COLMANS PRI.SCH. UJUGWANG OBUDU,Political Institution,,"",1974
259,KAKA KYARI GUJBAWU,"",Student,University of Calabar,Political Institution,,1998,1999
264,KENNETH EDET ACHIBONG,BSc Physics,Student,University of Calabar,Political Institution,,1980,1984
349,OGBONNA NWUKE,"",Student,"The Polytechnic, Calabar ",Political Institution,,1985,1987
382,ROBINSON EDET UWAK,Diploma in Computer Science,Student,University of Calabar,Political Institution,,1995,1999
382,ROBINSON EDET UWAK,Senior School Certificate Examination,Student,"Saint Patrick's College, Calabar",Political Institution,,1987,1993
382,ROBINSON EDET UWAK,First School Leaving Certificate,Student,Calabar Preparation School,Political Institution,,1980,1987
288,MAHMUD LAWAN MAINA MAINA,"",Student,University of Maiduguri ,Political Institution,,"",""
84,ENANG ITA SOLOMON,"LLB (Hons), BL",Student,University of Calabar,Political Institution,,1980,1984
448,NWAGU IGWE PAULINUS,LLB (Hons.) EBSU,Student,Ebonyi State University,Political Institution,,"",2009
372,PETER EDEH OYEMAECHI,GCE Certificate,Student,"Izzi High School, Abakaliki",Political Institution,,1977,1982
372,PETER EDEH OYEMAECHI,FSLC,Student,"Community High School, Amagu Agba",Political Institution,,1972,1977
376,PIUS EWHERIDO AKPOR,B. L,Student,University of Benin,Political Institution,,"",""
341,NOSAKHARE ISAAC OSAHON,"",Student,"Eghosa Grammar School, Benin City",Political Institution,,"",1976
341,NOSAKHARE ISAAC OSAHON,"",Student,Auchi Polytechnic Auchi,Political Institution,,"",1981
341,NOSAKHARE ISAAC OSAHON,University Of Benin City,Student,University of Benin,Political Institution,,"",1998
370,PATRICK A. IKHARIALE,BL,Student,University of Benin,Political Institution,,1987,1990
370,PATRICK A. IKHARIALE,LLB,Student,University of Benin,Political Institution,,1985,1987
381,RAZAQ BELLO-OSAGIE,"",Student,Eghosa Grammar School,Political Institution,,1969,1970
381,RAZAQ BELLO-OSAGIE,"",Student,Edo College Benin City,Political Institution,,1971,1974
381,RAZAQ BELLO-OSAGIE,"",Student,Auchi Polytechnic Auchi,Political Institution,,1978,1982
392,SAMSON RAPHEAL OSAGIE,LL.M,Student,Ambros Alli University Ekpoma,Political Institution,,"",""
392,SAMSON RAPHEAL OSAGIE,M.PA,Student,University of Benin,Political Institution,,"",""
109,BAMIDELE AYODELE FAPARUSI,FSLC ,Student,ST MARY'S PRI SCH.ADO EKITI,Political Institution,,"",1984
314,MOSHOOD ABIODUN BAKARE,"",Student,"African Church Comprehensive High School, Ikere Ekiti ",Political Institution,,1979,1984
314,MOSHOOD ABIODUN BAKARE,"",Student,"Ondo State University, Ado-Ekiti",Political Institution,,1986,1990
448,NWAGU IGWE PAULINUS,B. Sc (Political Science),Student,Enugu State University of Science and Technology,Political Institution,,"",2002
136,CHRIS EMEKA IFEANYI AZUBOGU,B. Eng,Student,University of Nigeria,Political Institution,,1985,1990
141,CHUDI PATRICK UWAZURIKE,B.Sc,Student,University of Nigeria,Political Institution,,"",""
173,EZENWA FRANCIS ONYEWUCHI,B.SC (SOCIOLOGY),Student,University of Nigeria,Political Institution,,"",""
247,ISMAIL INAH HUSSAIN,PGD ,Student,ENUGU STATE UNI. OF SCI. AND TECH,Political Institution,,"",2002
349,OGBONNA NWUKE,"",Student,"All Saints Nursery, Enugu",Political Institution,,1963,1965
56,NNAJI GILBERT EMEKA,FSLC,Student,Community Primary School Amoji Nike,Political Institution,,"",""
351,SUNDAY OGBUOJI OJI,BSC (AGRIC) ,Student,University of Nigeria Nsukka,Political Institution,,"",""
56,NNAJI GILBERT EMEKA,WASC/GCE,Student,Boys’ High School Awkunanaw,Political Institution,,"",""
308,MOHAMMED TAHIR MONGUNO,LLB (Hons),Student,University of Maiduguri ,Political Institution,,"",""
375,PETER OHIOZOJE AKPATASON,BSc ,Student,Delta State University,Political Institution,,"",2002
375,PETER OHIOZOJE AKPATASON,"",Student,Akoko-Edo Gram. Schl,Political Institution,,"",1982
421,TOBY OKECHUKWU TOBY,"",Student,University of Calabar,Political Institution,,1982,1986
142,CHUKWUDI JONES VICTOR ONYERERI,PGD. POST GRADUATE DIPLOMA IN BUSINESS ADMINISTRATION,Student,University of Nigeria,Political Institution,,"",""
269,KINGSLEY SUNDAY EBENYI,"",Student,University of Nigeria,Political Institution,,"",""
394,SAMUEL OLUSEGUN WILLIAMS,Borno College Of Basic Studies,Student,,,,"",1979
371,PEACE UZOAMAKA NNAJI,Dip Social Work ,Student,University of Nigeria,Political Institution,,"",""
410,STELLA UCHENWA OBIAGELI NGWU,"",Student,Girls' Secondary School Ngwo Enugu,Political Institution,,1971,1975
422,TOM OGIJO ZAKARI,M. BA - Bus. Adm,Student,Enugu State Univ Of Sci & Tech,Political Institution,,"",""
440,USMAN BELLO KUM,G.C.E/WAEC,Student,G.S.S.S. KUMO,Political Institution,,1981,1986
440,USMAN BELLO KUM,PRIMARY SCH. CERT,Student,"AKKOYEL PRIMARY SCHOOL, KUMO",Political Institution,,1985,1981
40,ADEYEMI SMART,MSc In Public Administration,Student,"Federal University of Technology, Owerri",Political Institution,,"",""
45,AFEES ADELOWO JIMOH,PGD Computer Engineering,Student,"Federal University of Technology, Owerri",Political Institution,,2001,2002
443,UZO CHARLES AZUBUIKE,"",Student,"Imo State University, Uturu",Political Institution,,1986,1990
147,DAHIRU UMARU,B.Sc in Law and Barrister at Law,Student,"Ahmadu Bello University, Zaria",Political Institution,,"",""
238,ISA HASSAN MOHAMMED,DAC (ACCOUNTANCY),Student,"Ahmadu Bello University, Zaria",Political Institution,,"",1987
238,ISA HASSAN MOHAMMED,G.C.E ,Student,Barewa College Zaria,Political Institution,,"",1983
199,GUMBA ADAMU IBRAHIM,B.SC Government,Student,"Ahmadu Bello University, Zaria",Political Institution,,"",1976
404,SIMEON AJIBOLA SIMON,BSc. Quantity Surveying,Student,"Ahmadu Bello University, Zaria",Political Institution,,"",1979
460,YAU SAHABI ALHAJI,HND,Student,Kaduna Polytechnic,Political Institution,,"",""
404,SIMEON AJIBOLA SIMON,Primary School Certificate,Student,"St. Paul’s L.E.A School, Isapa,",Political Institution,,"",1966
65,ALBERT TAMINU SAM-TSOKWA,LLB(Hons),Student,"Ahmadu Bello University, Zaria",Political Institution,,"",1981
65,ALBERT TAMINU SAM-TSOKWA,"IJMB, SBS,",Student,"Ahmadu Bello University, Zaria",Political Institution,,1977,1978
80,AMINU RIBADU HAMMAN-TUKUR,Inst. Adm.,Student,"Ahmadu Bello University, Zaria",Political Institution,,"",""
96,AUWALU DAHIRU SALE,OND (CIVIL ENG)  ,Student,Kaduna Polytechnic,Political Institution,,"",1989
96,AUWALU DAHIRU SALE,GCE ,Student,Barewa College Zaria,Political Institution,,"",1982
122,BILIYAMINU SHINKAFI YUSUF,ND BUSINESS ADMIN,Student,Kaduna Polytechnic,Political Institution,,"",""
143,CHUKWUEMEKA EMMANUEL NWOGBO,"",Student,ST Annes Primary Boarding Sch. Kaduna,Political Institution,,"",1976
185,GAMBO MUSA DAN-MUSA,LLB ,Student,"Ahmadu Bello University, Zaria",Political Institution,,"",""
185,GAMBO MUSA DAN-MUSA,IJMB ,Student,C.A.S.T ZARIA,Political Institution,,"",""
200,GWANI LUCAS GIDE,"",Student,Kaduna Captial School,Political Institution,,"",""
200,GWANI LUCAS GIDE,"",Student,Kaduna Polytechnic Barewa College,Political Institution,,"",""
200,GWANI LUCAS GIDE,"",Student,Kaduna Polytechnic,Political Institution,,"",""
200,GWANI LUCAS GIDE,"",Student,"Ahmadu Bello University, Zaria",Political Institution,,"",""
207,HARUNA MANU,BSc Finance (Business Administration),Student,"Ahmadu Bello University, Zaria",Political Institution,,"",""
208,HASKE FRANCIS HANANIYA,"",Student,"Command Sec. School, Kaduna",Political Institution,,"",""
208,HASKE FRANCIS HANANIYA,"",Student,"Kufena College, Wusasa, Zaria",Political Institution,,"",""
222,IBRAHIM BELLO,"Barewa College, Zaria",Student,,,,"",""
222,IBRAHIM BELLO,"Diploma in law, LL. B(HON)",Student,"Ahmadu Bello University, Zaria",Political Institution,,"",""
227,IBRAHIM NUHU KAYARDA LAWAL,"",Student,Kaduna Polytechnic,Political Institution,,"",1991
227,IBRAHIM NUHU KAYARDA LAWAL,"",Student,Kaduna Polytechnic,Political Institution,,"",2001
227,IBRAHIM NUHU KAYARDA LAWAL,"",Student,Kaduna Polytechnic,Political Institution,,"",2010
197,GOJE MOHAMMED DANJUMA,B. Sc (Political Science),Student,"Ahmadu Bello University, Zaria",Political Institution,,"",1978
292,MANAGER JAMES EBIOWOU,B.Sc,Student,"Ahmadu Bello University, Zaria",Political Institution,,"",""
223,IBRAHIM BUKAR ABBA,B Sc (Quantity Surveying),Student,"Ahmadu Bello University, Zaria",Political Institution,,"",1975
190,GAYA KABIRU IBRAHIM,B. Sc Arc.,Student,"Ahmadu Bello University, Zaria",Political Institution,,"",""
69,ALI AHMAD,Primary School,Student,LEA School Kaduna,Political Institution,,"",""
188,GARBA DATTI MUHAMMAD,"",Student,"Ahmadu Bello University, Zaria",Political Institution,,"",2003
72,ALIYU BAHAGO AHMAN PATEGI,BSc INTERNATIONAL STUDIES,Student,"Ahmadu Bello University, Zaria",Political Institution,,"",""
249,JAGABA ADAMS JAGABA,Masters International Relation and Diplomacy,Student,"Ahmadu Bello University, Zaria",Political Institution,,"",""
249,JAGABA ADAMS JAGABA,Primary School Cert,Student,Kubacha,Political Institution,,"",""
101,AYO HULAYAT OMIDIRAN,B.Sc (Hons) Biochem,Student,"Ahmadu Bello University, Zaria",Political Institution,,"",1985
260,KALGO SANI UMAR MOHAMMED,"",Student,Gvt. College Kaduna,Political Institution,,"",""
260,KALGO SANI UMAR MOHAMMED,"",Student,"Ahmadu Bello University, Zaria",Political Institution,,"",""
319,MULIKAT O. AKANDE-ADEOLA,B.L ,Student,"Ahmadu Bello University, Zaria",Political Institution,,1979,1982
319,MULIKAT O. AKANDE-ADEOLA,"",Student,Queen Amina College,Political Institution,,1972,1976
319,MULIKAT O. AKANDE-ADEOLA,"",Student,St. Anne's Primary School Kaduna,Political Institution,,1966,1971
339,NKOYO ESU TOYO,LLB ,Student,"Ahmadu Bello University, Zaria",Political Institution,,"",1979
406,SIMON YAKUBU ARABO,"",Student,G.S.S Fadan Kaje,Political Institution,,1976,1981
406,SIMON YAKUBU ARABO,"",Student,School Of Basic Studies / ABU Zaria,Political Institution,,1981,1982
406,SIMON YAKUBU ARABO,"",Student,"Ahmadu Bello University, Zaria",Political Institution,,1982,1985
466,ZAKARI JIKANTORO HALIRU,"",Student,Kaduna Polytechnic,Political Institution,,"",""
209,HASSAN ABDULMUMINI MUHAMMAD,Masters degree in banking and finance,Student,Bayero University,Political Institution,,"",2003
209,HASSAN ABDULMUMINI MUHAMMAD,BA economics ,Student,Bayero University,Political Institution,,"",1996
460,YAU SAHABI ALHAJI,Masters In Business Administration,Student,Bayero University,Political Institution,,"",""
287,MAGORO MOHAMMED,"",Student,"Junior Primary School, Mahuta",Political Institution,,1950,1953
27,ABUBAKAR MAHMUD WAMBAI,B A. ED,Student,"Bayero University, Kano",Political Institution,,"",""
122,BILIYAMINU SHINKAFI YUSUF,S.S.C.E ,Student,Rumfa College ,Political Institution,,"",""
177,FAROUK MOHAMMED LAWAN,PGDM ,Student,"Bayero University, Kano",Political Institution,,1991,1992
177,FAROUK MOHAMMED LAWAN,"MA English, Bayero University",Student,"Bayero University, Kano",Political Institution,,1984,1985
177,FAROUK MOHAMMED LAWAN,"BA English, Bayero University",Student,"Bayero University, Kano",Political Institution,,1980,1983
210,HASSAN ANTHONY SALE,FSLC ,Student,ARMY CHIL.SCH KANO,Political Institution,,1974,1979
229,IBRAHIM TUKUR EL-SUDI,Bachelor of Laws (LL.B) Hons,Student,"Bayero University, Kano",Political Institution,,1984,1988
229,IBRAHIM TUKUR EL-SUDI,General Certificate of Education,Student,"School of General Studies, BUK, Kano State",Political Institution,,1983,1984
281,LAWAN SHEHU,"Certificate in Diploma, Public Administration",Student,"Federal College of Education, Kano State",Political Institution,,2007,2009
281,LAWAN SHEHU,G.C.E. ,Student,"Government Secondary School, Tofa",Political Institution,,1981,1983
281,LAWAN SHEHU,"",Student,"Government Secondary School, Karaye, Kano State",Political Institution,,1984,1986
281,LAWAN SHEHU,"",Student,"Chiranci Primary School, Bichi",Political Institution,,1975,1981
315,MUAZU B/TUDU LAWAL,NCE ,Student,"ABU, Zaria",Political Institution,,"",1985
69,ALI AHMAD,LLB; MBA,Student,"Bayero University, Kano",Political Institution,,"",""
188,GARBA DATTI MUHAMMAD,"",Student,"Bayero University, Kano",Political Institution,,1987,1993
462,YUSUF BALA,"",Student,"Central Primary School, Ikara",Political Institution,,"",""
462,YUSUF BALA,"",Student,G.S.S Ikara,Political Institution,,"",""
462,YUSUF BALA,"",Student,"Kaduna State Polytechnic, Zaria",Political Institution,,"",""
320,MUNIR BABBA DANAGUNDI,HND Irrigation Engineering,Student,Kaduna Polytechnic,Political Institution,,1988,1990
320,MUNIR BABBA DANAGUNDI,OND Irrigation Engineering,Student,Kaduna Polytechnic,Political Institution,,1983,1986
335,NASSIR ALI AHMED,Diploma in Accounting,Student,"Ahmadu Bello University, Zaria",Political Institution,,1986,1988
82,AMINU SULEIMAN,MPPA,Student,"Bayero University, Kano",Political Institution,,"",""
82,AMINU SULEIMAN,PGDM,Student,"Bayero University, Kano",Political Institution,,"",""
67,ALHASSAN ADO GARBA,Bsc Mass Communication,Student,"Bayero University, Kano",Political Institution,,"",1990
302,MOHAMMAD ALI WUDIL,"B.ENG Electrical, ",Student,"Bayero University, Kano",Political Institution,,1989,1993
302,MOHAMMAD ALI WUDIL,Hogher National Diploma Electrical,Student,Kaduna Polytechnic,Political Institution,,1983,1985
334,NASIRU ZANGON DAURA SANI,"",Student,"Ahmadu Bello University, Zaria",Political Institution,,"",""
334,NASIRU ZANGON DAURA SANI,"",Student,Barewa College Zaria,Political Institution,,"",""
334,NASIRU ZANGON DAURA SANI,"",Student,CAPITALSCHOOL KADUNA,Political Institution,,"",""
394,SAMUEL OLUSEGUN WILLIAMS,"",Student,"Ahmadu Bello University, Zaria",Political Institution,,"",1984
311,MOHAMMED ZAKARI,Diploma in Law,Student,"ABU, Zaria",Political Institution,,"",1991
309,MOHAMMED TUKUR ADAMU,"",Student,"Bayero University, Kano",Political Institution,,"",""
317,MUHAMMAD BASHIR GALADANCHI,"",Student,Rumfa College ,Political Institution,,1992,1995
413,SUMAILA KAWU ABDURRAHAMAN,Advance Diploma in Educational Management,Student,"Bayero University, Kano",Political Institution,,"",2003
413,SUMAILA KAWU ABDURRAHAMAN,Diploma,Student,"Bayero University, Kano",Political Institution,,"",2001
413,SUMAILA KAWU ABDURRAHAMAN,"Secondary School Leaving Certificate, Sumaila, Kano State",Student,Senior Secondary School,Political Institution,,"",1982
413,SUMAILA KAWU ABDURRAHAMAN,Primary School Leaving Certificate,Student,"Sumaila Gabas Primary School, Kano State",Political Institution,,"",1976
440,USMAN BELLO KUM,BACHELOR OF LAW DEGREE,Student,"Bayero University, Kano",Political Institution,,1992,1999
95,ATIKU SHAMAKI,OND ,Student,THE POLY.BIRNIN KEBBI ,Political Institution,,"",1993
290,MAKINDE MIKAIL OLAROTIMI,OND Accounts,Student,"The Polytechnic, Birnin Kebbi",Political Institution,,"",""
290,MAKINDE MIKAIL OLAROTIMI,GCE,Student,"School of Basic Studies, Birnin Kebbi, Kebbi State",Political Institution,,"",""
52,AHMED YUSUF TIJANI,BSC (PUB.ADMIN) ,Student,KOGI STATE UNIVERSITY ,Political Institution,,2004,2009
247,ISMAIL INAH HUSSAIN,MPA (UNDER REVIEW) ,Student,NATIONAL OPEN UNIVERSITY LOKOJA,Political Institution,,2009,""
247,ISMAIL INAH HUSSAIN,HND,Student,FED.POLY IDAH,Political Institution,,"",1989
247,ISMAIL INAH HUSSAIN,WASC,Student,ST. PETER'S COLLEGE IDAH,Political Institution,,"",1979
422,TOM OGIJO ZAKARI,WASC ,Student,"Our Lady Of Schls, Anyigba",Political Institution,,"",""
404,SIMEON AJIBOLA SIMON,HSC,Student,GSS Ilorin,Political Institution,,"",1972
404,SIMEON AJIBOLA SIMON,WASC,Student,GSS Ilorin,Political Institution,,"",1970
45,AFEES ADELOWO JIMOH,NCE (Tech) Electrical Electronics,Student,"Kwara State University, Ilorin",Political Institution,,1993,1995
290,MAKINDE MIKAIL OLAROTIMI,HND Accounts,Student,"Kwara State University, Kwara State",Political Institution,,"",""
393,SAMUEL BABATUNDE ADEJARE,M.B.B.S ,Student,University of Ilorin,Political Institution,,"",""
466,ZAKARI JIKANTORO HALIRU,"",Student,"Kwara Tech. Ilorin,",Political Institution,,"",""
454,EWUGA SOLOMON,"",Student,Nigeria Law School Lagos,Political Institution,,"",1988
191,NDOMA-EGBA VICTOR ,"",Student,University of Lagos,Political Institution,,"",""
84,ENANG ITA SOLOMON,"",Student,Nigerian Law School,Political Institution,,1985,1985
287,MAGORO MOHAMMED,"",Student,Niger Provincial Secondary School,Political Institution,,1957,1962
210,HASSAN ANTHONY SALE,G.C.E A/LEVEL ,Student,FED.SCH OF ART &SCI.SULEJA,Political Institution,,1985,1987
222,IBRAHIM BELLO,"Fdeeral School of Art/Science, Suleja",Student,,,,"",""
230,IDRIS SANI MOHAMMED,B.Tech (HND) Estate management ,Student,Federal University Of Technology Minna ,Political Institution,,"",""
230,IDRIS SANI MOHAMMED,Primary Sch Cert.,Student,Zarumai Primary School Minna,Political Institution,,"",""
260,KALGO SANI UMAR MOHAMMED,"",Student,Gvt. College Bida,Political Institution,,"",""
466,ZAKARI JIKANTORO HALIRU,"",Student,Borgu Sec. School N/Bussa. ,Political Institution,,"",""
466,ZAKARI JIKANTORO HALIRU,"",Student,L. E. A Pry. Agwara,Political Institution,,"",""
33,ADEKUNLE ADEYEMI,"",Student,All Saint Primary School Agbado,Political Institution,,"",""
33,ADEKUNLE ADEYEMI,"",Student,Anglican Primary School Okenla Ifo,Political Institution,,"",""
